479.0,238,89,59,151
480.0,237,86,50,161
481.0,237,85,61,164
482.0,233,78,60,185
483.0,229,80,66,171
484.0,230,83,65,167
485.0,233,86,58,156
486.0,234,90,55,142
487.0,235,91,53,135
488.0,231,85,52,134
489.0,235,92,54,140
490.0,235,92,50,140
491.0,237,95,46,149
492.0,238,91,43,150
493.0,237,81,43,160
494.0,233,90,49,163
495.0,231,87,50,166
496.0,231,96,49,153
497.0,232,98,43,144
498.0,230,96,44,145
499.0,229,95,44,145
500.0,229,109,46,124
501.0,229,107,46,127
502.0,228,102,46,138
503.0,226,97,51,141
504.0,226,104,48,135
505.0,225,106,51,127
506.0,223,107,52,125
507.0,225,106,47,125
508.0,225,103,47,131
509.0,223,108,49,115
510.0,222,106,48,117
511.0,221,113,49,107
512.0,218,124,52,93
513.0,218,127,55,84
514.0,218,135,52,72
515.0,219,138,48,68
516.0,220,140,47,66
517.0,216,139,51,69
518.0,218,141,50,68
519.0,217,141,51,69
520.0,217,140,50,68
521.0,217,139,50,71
522.0,215,144,50,66
523.0,214,144,52,68
524.0,215,142,51,70
525.0,215,142,51,72
526.0,216,144,49,68
527.0,212,142,52,75
528.0,212,132,54,84
529.0,213,134,53,85
530.0,212,131,52,87
531.0,209,128,54,91
532.0,212,130,50,88
533.0,210,129,52,87
534.0,211,134,53,83
535.0,211,135,50,81
536.0,213,132,49,87
537.0,210,130,52,89
538.0,212,131,50,87
539.0,210,134,51,83
540.0,211,134,49,80
541.0,209,135,50,78
542.0,207,136,52,81
543.0,209,134,53,80
544.0,206,140,54,76
545.0,207,141,52,75
546.0,208,141,50,73
547.0,207,140,53,78
548.0,206,139,53,76
549.0,206,141,51,76
550.0,205,141,54,76
551.0,205,142,53,77
552.0,205,136,55,87
553.0,202,137,55,82
554.0,201,137,57,82
555.0,200,140,58,80
556.0,204,135,59,86
557.0,203,130,58,94
558.0,201,132,58,90
559.0,202,129,59,90
560.0,203,128,59,91
561.0,199,132,58,89
562.0,199,130,58,92
563.0,198,129,60,95
564.0,199,133,58,90
565.0,201,131,56,94
566.0,201,131,58,89
567.0,201,134,58,87
568.0,203,135,55,90
569.0,204,134,55,91
570.0,203,134,54,86
571.0,204,131,52,91
572.0,205,128,51,98
573.0,206,122,51,104
574.0,209,126,49,101
575.0,212,127,45,102
576.0,210,124,48,102
577.0,211,126,51,106
578.0,213,129,49,101
579.0,213,128,50,99
580.0,215,134,48,94
581.0,215,131,48,98
582.0,215,132,49,98
583.0,215,129,48,102
584.0,215,129,50,96
585.0,216,127,50,98
586.0,219,124,52,102
587.0,222,122,50,108
588.0,224,121,50,116
589.0,224,115,52,123
590.0,227,108,49,126
591.0,226,104,52,132
592.0,228,105,51,133
593.0,228,103,54,137
594.0,227,100,62,134
595.0,232,113,68,128
596.0,230,103,71,131
597.0,233,108,75,124
598.0,236,112,77,120
599.0,241,126,74,102
600.0,240,121,72,100
601.0,239,126,78,95
602.0,247,134,68,82
603.0,235,127,84,96
604.0,240,127,78,98
605.0,241,126,76,96
606.0,240,127,79,94
607.0,244,131,73,92
608.0,242,122,80,106
609.0,243,118,78,109
610.0,237,115,81,123
611.0,244,118,80,124
612.0,245,118,82,118
613.0,247,121,76,117
614.0,250,119,72,114
615.0,254,121,68,114
616.0,253,120,78,116
617.0,255,123,79,115
618.0,249,115,82,131
619.0,252,108,81,142
620.0,250,107,80,138
621.0,253,108,78,137
622.0,259,122,79,128
623.0,264,126,71,118
624.0,269,131,68,120
625.0,276,118,65,119
626.0,274,124,64,124
627.0,276,118,62,122
628.0,278,119,63,120
629.0,279,117,61,126
630.0,284,108,60,140
631.0,289,118,51,124
632.0,287,119,56,132
633.0,289,111,53,135
634.0,290,112,55,135
635.0,294,112,53,133
636.0,295,119,57,124
637.0,294,121,57,123
638.0,295,124,57,119
639.0,299,116,57,135
640.0,303,115,57,139
641.0,304,108,59,146
642.0,309,118,57,128
643.0,309,114,59,126
644.0,312,112,61,127
645.0,309,113,65,129
646.0,315,117,65,139
647.0,314,115,71,136
648.0,317,116,68,139
649.0,315,118,72,133
650.0,317,117,72,127
651.0,315,121,81,123
652.0,314,125,81,125
653.0,312,123,89,117
654.0,313,124,90,116
655.0,309,121,96,121
656.0,311,122,99,122
657.0,306,124,102,114
658.0,321,133,85,99
659.0,331,139,72,87
660.0,337,134,77,100
661.0,340,131,78,102
662.0,344,128,74,111
663.0,356,121,62,114
664.0,361,123,52,115
665.0,363,124,51,110
666.0,366,121,49,109
667.0,366,121,50,116
668.0,363,109,56,122
669.0,370,127,55,110
670.0,372,129,54,107
671.0,372,128,55,108
672.0,376,116,52,118
673.0,374,116,56,132
674.0,377,116,55,139
675.0,379,114,54,138
676.0,380,112,56,132
677.0,381,116,58,128
678.0,387,119,55,125
679.0,388,118,59,122
680.0,389,124,61,113
681.0,391,128,59,111
682.0,389,125,64,108
683.0,389,128,66,105
684.0,386,128,68,103
685.0,389,126,67,102
686.0,388,126,69,103
687.0,388,126,70,103
688.0,388,129,70,99
689.0,387,126,69,100
690.0,386,129,68,101
691.0,387,124,68,104
692.0,388,123,71,106
693.0,389,124,69,102
694.0,390,128,65,99
695.0,390,127,64,102
696.0,390,126,64,103
697.0,390,127,63,103
698.0,390,125,64,104
699.0,392,125,62,106
700.0,393,124,60,109
701.0,393,124,59,106
702.0,392,125,62,105
703.0,391,126,65,100
704.0,392,128,66,100
705.0,391,128,72,98
706.0,390,130,73,94
707.0,393,130,67,92
708.0,392,129,69,94
709.0,392,132,65,88
710.0,392,129,64,91
711.0,394,130,63,92
712.0,392,132,65,91
713.0,391,131,68,91
714.0,394,130,63,92
715.0,396,131,61,89
716.0,394,128,60,94
717.0,395,131,58,93
718.0,396,132,60,93
719.0,396,131,59,91
720.0,396,134,56,87
721.0,396,127,56,94
722.0,395,132,55,94
723.0,395,136,54,95
724.0,394,131,51,99
725.0,394,132,49,95
726.0,395,130,48,103
727.0,393,129,48,100
728.0,393,131,50,99
729.0,391,127,56,105
730.0,391,133,58,93
731.0,390,131,54,96
732.0,390,130,59,95
733.0,389,132,56,95
734.0,389,132,55,90
735.0,392,133,52,93
736.0,389,129,54,95
737.0,387,133,56,88
738.0,388,137,52,86
739.0,387,135,53,92
740.0,386,133,52,89
741.0,387,131,49,93
742.0,391,126,43,97
743.0,391,122,43,110
744.0,392,126,38,104
745.0,391,124,40,107
746.0,393,125,35,107
747.0,392,130,36,99
748.0,390,129,37,95
749.0,389,124,36,93
750.0,388,128,38,91
751.0,387,125,38,96
752.0,389,128,37,95
753.0,386,129,39,101
754.0,386,119,37,105
755.0,386,125,38,97
756.0,385,127,40,97
757.0,381,134,43,95
758.0,382,134,43,86
759.0,380,133,41,93
760.0,378,128,42,98
761.0,375,131,46,101
762.0,371,127,48,106
763.0,370,126,46,106
764.0,367,125,48,104
765.0,366,129,47,105
766.0,365,133,49,106
767.0,364,130,46,111
768.0,364,129,46,110
769.0,357,129,50,109
770.0,357,130,48,111
771.0,356,123,44,111
772.0,353,127,44,111
773.0,353,123,45,108
774.0,349,116,47,121
775.0,345,121,54,126
776.0,347,127,48,111
777.0,343,129,50,108
778.0,345,126,47,103
779.0,343,138,43,94
780.0,343,140,43,89
781.0,341,137,43,90
782.0,341,133,43,110
783.0,339,126,43,119
784.0,340,122,40,122
785.0,338,121,41,125
786.0,337,118,41,121
787.0,335,123,42,122
788.0,333,118,45,126
789.0,331,122,47,128
790.0,329,117,47,134
791.0,329,122,47,125
792.0,326,129,44,101
793.0,326,132,45,91
794.0,327,136,38,88
795.0,325,138,38,83
796.0,323,130,41,96
797.0,322,136,40,88
798.0,320,135,41,93
799.0,315,128,45,106
800.0,310,131,50,104
801.0,304,124,59,112
802.0,296,127,71,121
803.0,278,111,93,136
804.0,272,105,97,157
805.0,260,104,109,159
